OBJECTID,FID_GRID_TAZ_50_100,grid_id,Grid_Area,FID_amap_TAZ_district_adjust,FID_1,TAZ,NO,FID_2,ID,SNAME,area,code,ORIG_FID,Distance,NewArea,Shape_Length,Shape_Area,segArea
4404,3307,3307,830233.6526,373,461,597,144,373,5410,XBGY-38,2591235.186,541,373,0,2575190,0.011372753,4.32639E-06,49313.04688
4405,3308,3308,830221.462,361,457,588,135,361,5480,XBGY-30,2748496.411,548,361,0,2731890,0.024371122,2.36498E-05,269550.6875
4406,3308,3308,830221.462,369,454,589,136,369,5490,XBGY-31,3573834.706,549,369,0,3550900,0.029236425,4.91918E-05,560668.8125
4407,3309,3309,830209.3055,369,454,589,136,369,5490,XBGY-31,3573834.706,549,369,0,3550900,0.034160001,7.28416E-05,830209.375
4408,3310,3310,830197.183,369,454,589,136,369,5490,XBGY-31,3573834.706,549,369,0,3550900,0.028987584,4.92549E-05,561374.4375
4409,3310,3310,830197.183,374,453,582,129,374,5500,XBGY-32,3963135.268,550,374,0,3937990,0.023183291,2.35867E-05,268824.4375
4410,3311,3311,830185.0945,374,453,582,129,374,5500,XBGY-32,3963135.268,550,374,0,3937990,0.034160001,7.28416E-05,830185.1875
4411,3312,3312,830173.0402,374,453,582,129,374,5500,XBGY-32,3963135.268,550,374,0,3937990,0.019914968,1.50754E-05,171814.3125
4412,3312,3312,830173.0402,380,467,601,148,380,5510,XBGY-33,3733419.872,551,380,0,3709790,0.030745779,5.77662E-05,658358.75
4413,3313,3313,830161.0198,379,450,593,140,379,5520,XBGY-34,2985890.766,552,379,0,2968560,0.022703837,2.68035E-05,305476.0313
4414,3313,3313,830161.0198,380,467,601,148,380,5510,XBGY-33,3733419.872,551,380,0,3709790,0.030594852,4.60381E-05,524687.5625
4415,3314,3314,830149.0335,376,451,583,130,376,5610,XBGY-18,4822679.638,561,376,0,4795570,0.018006994,1.1277E-05,128518.3125
4416,3314,3314,830149.0335,379,450,593,140,379,5520,XBGY-34,2985890.766,552,379,0,2968560,0.030705662,6.0793E-05,692834.6875
4417,3314,3314,830149.0335,380,467,601,148,380,5510,XBGY-33,3733419.872,551,380,0,3709790,0.004283748,7.71607E-07,8793.519531
4418,3315,3315,830137.0813,225,344,638,165,225,5860,XBGX01-T3,7064291.071,586,225,0,7025080,0.0290641,4.66337E-05,531459.4375
4419,3315,3315,830137.0813,233,252,642,169,233,5970,XBGX01-T4,8542162.553,597,233,0,8493680,0.003407996,3.56191E-07,4059.411865
4420,3315,3315,830137.0813,376,451,583,130,376,5610,XBGY-18,4822679.638,561,376,0,4795570,0.019686282,1.42512E-05,162412.1094
4421,3315,3315,830137.0813,379,450,593,140,379,5520,XBGY-34,2985890.766,552,379,0,2968560,0.015519748,1.16005E-05,132208.5313
4422,3316,3316,830125.1631,225,344,638,165,225,5860,XBGX01-T3,7064291.071,586,225,0,7025080,0.023576848,2.69613E-05,307258.8125
4423,3316,3316,830125.1631,342,441,643,170,342,5930,XBGX01-14,2418588.448,593,342,0,2405590,0.022280589,2.96796E-05,338240.0625
4424,3316,3316,830125.1631,344,440,637,164,344,5910,XBGX01-13,2831098.662,591,344,0,2816710,0.017054884,1.62007E-05,184625.0781
4425,3317,3317,830113.279,342,441,643,170,342,5930,XBGX01-14,2418588.448,593,342,0,2405590,0.029031668,5.00534E-05,570417.375
4426,3317,3317,830113.279,344,440,637,164,344,5910,XBGX01-13,2831098.662,591,344,0,2816710,0.022860931,2.27882E-05,259696.0469
4427,3318,3318,830101.4289,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.014346582,8.52615E-06,97162.02344
4428,3318,3318,830101.4289,342,441,643,170,342,5930,XBGX01-14,2418588.448,593,342,0,2405590,0.018078567,1.80103E-05,205247.6563
4429,3318,3318,830101.4289,344,440,637,164,344,5910,XBGX01-13,2831098.662,591,344,0,2816710,0.010589755,6.72573E-06,76645.07031
4430,3318,3318,830101.4289,389,443,640,167,389,5940,XBGX01-12,2538757.553,594,389,0,2527990,0.025604387,3.95794E-05,451046.6563
4431,3319,3319,830089.6129,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.011710983,1.96776E-06,22424.57617
4432,3319,3319,830089.6129,389,443,640,167,389,5940,XBGX01-12,2538757.553,594,389,0,2527990,0.033351913,7.08738E-05,807662.25
4433,3320,3320,830077.8308,234,345,641,168,234,5950,XBGX01-11,2891716.395,595,234,0,2881740,0.021862643,2.16924E-05,247196.8906
4434,3320,3320,830077.8308,389,443,640,167,389,5940,XBGX01-12,2538757.553,594,389,0,2527990,0.028981333,5.11492E-05,582880.25
4435,3321,3321,830066.0829,234,345,641,168,234,5950,XBGX01-11,2891716.395,595,234,0,2881740,0.034160001,7.28416E-05,830066.125
4436,3322,3322,830054.3689,233,252,642,169,233,5970,XBGX01-T4,8542162.553,597,233,0,8493680,0.012807928,5.79013E-06,65981.0625
4437,3322,3322,830054.3689,234,345,641,168,234,5950,XBGX01-11,2891716.395,595,234,0,2881740,0.032236971,6.70515E-05,764076.0625
4438,3323,3323,830042.689,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.014547042,1.01793E-05,115993.2656
4439,3323,3323,830042.689,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.014641047,7.70942E-06,87849.13281
4440,3323,3323,830042.689,232,329,651,178,232,6100,XBGX03-T1,8542293.254,610,232,0,8511160,0.015783151,1.24154E-05,141477.7031
4441,3323,3323,830042.689,233,252,642,169,233,5970,XBGX01-T4,8542162.553,597,233,0,8493680,0.022826564,2.44292E-05,278379.5625
4442,3323,3323,830042.689,234,345,641,168,234,5950,XBGX01-11,2891716.395,595,234,0,2881740,0.018185234,1.81083E-05,206343.4219
4443,3324,3324,830031.0432,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.032581026,6.88183E-05,784186.5625
4444,3324,3324,830031.0432,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.00081132,2.60973E-08,297.3728333
4445,3324,3324,830031.0432,232,329,651,178,232,6100,XBGX03-T1,8542293.254,610,232,0,8511160,0.008971941,3.99722E-06,45549.65234
4446,3325,3325,830019.4313,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.03416,7.28416E-05,830019.4375
4447,3326,3326,830007.8535,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.033511257,6.93683E-05,790432.5
4448,3326,3326,830007.8535,231,300,715,221,231,6200,BA401B-03,8436592.242,620,231,0,8408380,0.009391339,3.47332E-06,39578.05469
4449,3327,3327,829996.3097,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.019704652,1.76362E-05,200955.0938
4450,3327,3327,829996.3097,230,393,696,202,230,6210,BA401B-02,8602229.352,621,230,0,8588040,0.028340181,4.74567E-05,540747.375
4451,3327,3327,829996.3097,231,300,715,221,231,6200,BA401B-03,8436592.242,620,231,0,8408380,0.026037934,7.74868E-06,88293.92188
4452,3328,3328,829984.8,230,393,696,202,230,6210,BA401B-02,8602229.352,621,230,0,8588040,0.034160001,7.28416E-05,829984.875
4453,3329,3329,829973.3243,230,393,696,202,230,6210,BA401B-02,8602229.352,621,230,0,8588040,0.03416,7.28416E-05,829973.3125
4454,3330,3330,829961.8825,218,387,687,193,218,6430,BA401B-01,2153768.925,643,218,0,2149110,0.017187488,7.92752E-06,90325.13281
4455,3330,3330,829961.8825,229,394,691,197,229,6260,BA401C-02,2456903.7,626,229,0,2452450,0.005000373,1.13207E-06,12899.08984
4456,3330,3330,829961.8825,230,393,696,202,230,6210,BA401B-02,8602229.352,621,230,0,8588040,0.031355874,6.3782E-05,726735.375
4457,3331,3331,829950.4749,217,38,688,194,217,6420,BA401C-01,2703197.3,642,217,0,2696290,0.025728106,4.25951E-05,485321
4458,3331,3331,829950.4749,218,387,687,193,218,6430,BA401B-01,2153768.925,643,218,0,2149110,0.015865785,1.02794E-05,117122.2734
4459,3331,3331,829950.4749,229,394,691,197,229,6260,BA401C-02,2456903.7,626,229,0,2452450,0.023616663,1.99672E-05,227505.3281
4460,3332,3332,829939.1012,217,38,688,194,217,6420,BA401C-01,2703197.3,642,217,0,2696290,0.015697493,1.42559E-05,162426.1875
4461,3332,3332,829939.1012,228,395,690,196,228,6400,BA401C-03,2253984.57,640,228,0,2247600,0.031288336,5.47178E-05,623441.5625
4462,3332,3332,829939.1012,229,394,691,197,229,6260,BA401C-02,2456903.7,626,229,0,2452450,0.009886541,3.86785E-06,44070.86328
4463,3333,3333,829927.7615,228,395,690,196,228,6400,BA401C-03,2253984.57,640,228,0,2247600,0.031883289,6.50189E-05,740798.3125
4464,3333,3333,829927.7615,250,396,693,199,250,6390,BA401D-02,2092301.573,639,250,0,2085000,0.014472452,7.82271E-06,89126.3125
4465,3334,3334,829916.4559,228,395,690,196,228,6400,BA401C-03,2253984.57,640,228,0,2247600,0.008333192,2.67996E-06,30535.05273
4466,3334,3334,829916.4559,250,396,693,199,250,6390,BA401D-02,2092301.573,639,250,0,2085000,0.032873599,7.01616E-05,799383.75
4467,3335,3335,829905.1843,250,396,693,199,250,6390,BA401D-02,2092301.573,639,250,0,2085000,0.020286201,1.96387E-05,223749.9531
4468,3335,3335,829905.1843,251,397,750,255,251,6380,BA401D-03,1718673.089,638,251,0,1712190,0.021688946,2.28503E-05,260336.9688
4469,3335,3335,829905.1843,278,418,748,253,278,6360,BA401D-04,2265840.687,636,278,0,2257100,0.015692573,1.04892E-05,119509.1563
4470,3335,3335,829905.1843,396,413,749,254,396,6350,BA401D-05,1296335.09,635,396,0,1290790,0.017574044,1.98634E-05,226310.1563
4471,3336,3336,829893.9467,216,35,685,191,216,6340,BA401E-01,10615335.61,634,216,0,10563900,0.011654665,5.72977E-06,65278.51953
4472,3336,3336,829893.9467,251,397,750,255,251,6380,BA401D-03,1718673.089,638,251,0,1712190,0.019655713,1.95933E-05,223226.1094
4473,3336,3336,829893.9467,279,372,728,234,279,6310,BA401F-01,2927980.402,631,279,0,2912880,0.000889033,3.1386E-08,357.5932007
4474,3336,3336,829893.9467,396,413,749,254,396,6350,BA401D-05,1296335.09,635,396,0,1290790,0.028210747,4.74872E-05,541029.4375
4475,3337,3337,829882.7431,216,35,685,191,216,6340,BA401E-01,10615335.61,634,216,0,10563900,0.032305813,6.636E-05,756038.625
4476,3337,3337,829882.7431,279,372,728,234,279,6310,BA401F-01,2927980.402,631,279,0,2912880,0.008603826,3.68862E-06,42025.52344
4477,3337,3337,829882.7431,396,413,749,254,396,6350,BA401D-05,1296335.09,635,396,0,1290790,0.008207437,2.3362E-06,26616.78516
4478,3337,3337,829882.7431,452,481,752,257,452,6330,BA401E-02,2292537.323,633,452,0,2280550,0.002853436,4.56809E-07,5204.244141
4479,3338,3338,829871.5735,216,35,685,191,216,6340,BA401E-01,10615335.61,634,216,0,10563900,0.028377755,3.66187E-05,417191.125
4480,3338,3338,829871.5735,452,481,752,257,452,6330,BA401E-02,2292537.323,633,452,0,2280550,0.031425052,3.62229E-05,412681.5
4481,3339,3339,829860.4379,393,34,735,241,393,6320,BA401E-03,3923624.789,632,393,0,3900120,0.025377541,3.4603E-05,394222.25
4482,3339,3339,829860.4379,452,481,752,257,452,6330,BA401E-02,2292537.323,633,452,0,2280550,0.026259979,3.82386E-05,435638.375
4483,3340,3340,829849.3364,393,34,735,241,393,6320,BA401E-03,3923624.789,632,393,0,3900120,0.033732619,7.19103E-05,819237.625
4484,3341,3341,829838.2688,392,32,777,263,392,7280,LG103-T1,5042504.559,728,392,0,5005490,0.027807431,3.76652E-05,429095.5938
4485,3341,3341,829838.2688,393,34,735,241,393,6320,BA401E-03,3923624.789,632,393,0,3900120,0.022288785,2.19927E-05,250549.625
4486,3342,3342,829827.2352,392,32,777,263,392,7280,LG103-T1,5042504.559,728,392,0,5005490,0.03110938,2.74977E-05,313260.375
4487,3343,3343,829816.2357,392,32,777,263,392,7280,LG103-T1,5042504.559,728,392,0,5005490,0.010911263,5.52057E-06,62892.125
4488,3344,3344,829805.2701,392,32,777,263,392,7280,LG103-T1,5042504.559,728,392,0,5005490,0.005408791,1.1165E-06,12719.37988
4489,3351,3351,829729.463,3,88,1058,401,3,7530,LG201-T1,3799740.892,753,3,0,3761660,0.004456294,2.81092E-07,3201.898193
4490,3352,3352,829718.7693,2,117,1059,402,2,7620,LG201-T1,3504198.248,762,2,0,3472140,0.01722157,1.53507E-05,174853.625
4491,3352,3352,829718.7693,3,88,1058,401,3,7530,LG201-T1,3799740.892,753,3,0,3761660,0.008126313,3.9812E-06,45349.76563
4492,3352,3352,829718.7693,35,129,1041,389,35,7610,LG201-06,1206999.954,761,35,0,1197150,0.024605809,2.89749E-05,330044.7188
4493,3353,3353,829708.1097,20,127,855,304,20,7600,LG201-02,5209411.703,760,20,0,5169150,0.019589049,2.37465E-05,270482.0938
4494,3353,3353,829708.1097,35,129,1041,389,35,7610,LG201-06,1206999.954,761,35,0,1197150,0.023465592,2.87743E-05,327756.7813
4495,3353,3353,829708.1097,56,128,989,364,56,7560,LG201-03,3995321.894,756,56,0,3963370,0.018273396,2.03208E-05,231469.0156
4496,3354,3354,829697.484,20,127,855,304,20,7600,LG201-02,5209411.703,760,20,0,5169150,0.026315391,3.81649E-05,434709.1875
4497,3354,3354,829697.484,56,128,989,364,56,7560,LG201-03,3995321.894,756,56,0,3963370,0.025526188,3.46767E-05,394988.375
4498,3355,3355,829686.8924,20,127,855,304,20,7600,LG201-02,5209411.703,760,20,0,5169150,0.020074839,2.4545E-05,279571.1875
4499,3355,3355,829686.8924,42,130,1011,370,42,7590,LG201-05,3441448.306,759,42,0,3416390,0.02245099,2.46542E-05,280817.6875
4500,3355,3355,829686.8924,56,128,989,364,56,7560,LG201-03,3995321.894,756,56,0,3963370,0.019802179,2.36424E-05,269298.375
4501,3356,3356,829676.3347,42,130,1011,370,42,7590,LG201-05,3441448.306,759,42,0,3416390,0.03416,7.28416E-05,829676.3125
4502,3357,3357,829665.8109,41,135,1009,369,41,7660,LG202-02,2353626.408,766,41,0,2337480,0.025904401,4.21493E-05,480077.7188
4503,3357,3357,829665.8109,42,130,1011,370,42,7590,LG201-05,3441448.306,759,42,0,3416390,0.021235045,1.8803E-05,214166.7344
4504,3357,3357,829665.8109,59,137,998,367,59,7680,LG202-01,2241457.446,768,59,0,2226110,0.017183371,1.18894E-05,135421.3438
4505,3358,3358,829655.3212,40,136,834,290,40,7670,LG202-03,2405410.586,767,40,0,2390190,0.005729297,1.62637E-06,18523.5332
4506,3358,3358,829655.3212,41,135,1009,369,41,7660,LG202-02,2353626.408,766,41,0,2337480,0.021656245,2.31493E-05,263663.625
4507,3358,3358,829655.3212,58,149,1000,368,58,7690,LG202-04,3105319.125,769,58,0,3085600,0.007973583,2.05868E-06,23447.49414
4508,3358,3358,829655.3212,59,137,998,367,59,7680,LG202-01,2241457.446,768,59,0,2226110,0.027767519,4.60073E-05,524018.375
4509,3359,3359,829644.8654,40,136,834,290,40,7670,LG202-03,2405410.586,767,40,0,2390190,0.001968253,1.52878E-07,1741.195923
4510,3359,3359,829644.8654,58,149,1000,368,58,7690,LG202-04,3105319.125,769,58,0,3085600,0.033046031,7.01146E-05,798584.8125
4511,3359,3359,829644.8654,59,137,998,367,59,7680,LG202-01,2241457.446,768,59,0,2226110,0.010003594,2.57415E-06,29319.44531
4512,3360,3360,829634.4436,57,140,835,291,57,7700,LG202-08,3008466.845,770,57,0,2990730,0.023948084,3.24839E-05,369977.1563
4513,3360,3360,829634.4436,58,149,1000,368,58,7690,LG202-04,3105319.125,769,58,0,3085600,0.026963142,4.03577E-05,459657.5938
4514,3361,3361,829624.0558,39,141,832,289,39,7710,LG202-07,3026413.392,771,39,0,3008710,0.00793243,1.90622E-06,21710.19922
4515,3361,3361,829624.0558,57,140,835,291,57,7700,LG202-08,3008466.845,770,57,0,2990730,0.033119651,7.09354E-05,807910.9375
4516,3362,3362,829613.7019,39,141,832,289,39,7710,LG202-07,3026413.392,771,39,0,3008710,0.025070073,2.93823E-05,334640.2188
4517,3362,3362,829613.7019,57,140,835,291,57,7700,LG202-08,3008466.845,770,57,0,2990730,0.027177726,4.09418E-05,466303.0625
4518,3362,3362,829613.7019,64,143,1050,394,64,8000,LG203-04,1735382.207,800,64,0,1725310,0.007892139,2.51748E-06,28673.00586
4519,3363,3363,829603.3821,36,142,831,288,36,7720,LG202-06,3265667.396,772,36,0,3247620,0.007044919,1.78259E-06,20301.50586
4520,3363,3363,829603.3821,39,141,832,289,39,7710,LG202-07,3026413.392,771,39,0,3008710,0.024224844,3.01261E-05,343104.2813
4521,3363,3363,829603.3821,46,105,1049,393,46,8010,LG203-04,2658618.456,801,46,0,2644310,0.025647818,3.55317E-05,404680.75
4522,3363,3363,829603.3821,57,140,835,291,57,7700,LG202-08,3008466.845,770,57,0,2990730,0.003260819,5.29602E-07,6031.817871
4523,3363,3363,829603.3821,64,143,1050,394,64,8000,LG203-04,1735382.207,800,64,0,1725310,0.009919729,4.87165E-06,55485.41797
4524,3364,3364,829593.0961,36,142,831,288,36,7720,LG202-06,3265667.396,772,36,0,3247620,0.003679716,6.47487E-07,7374.077148
4525,3364,3364,829593.0961,46,105,1049,393,46,8010,LG203-04,2658618.456,801,46,0,2644310,0.033550583,7.21941E-05,822217.8125
4526,3365,3365,829582.8442,44,90,840,292,44,8020,LG203-T4,3742953.073,802,44,0,3721400,0.032619301,5.02736E-05,572556.5625
4527,3365,3365,829582.8442,46,105,1049,393,46,8010,LG203-04,2658618.456,801,46,0,2644310,0.02256287,2.2568E-05,257028.4844
4528,3366,3366,829572.6262,44,90,840,292,44,8020,LG203-T4,3742953.073,802,44,0,3721400,0.03416,7.28416E-05,829572.625
4529,3367,3367,829562.4422,44,90,840,292,44,8020,LG203-T4,3742953.073,802,44,0,3721400,0.021295207,1.87058E-05,213033.8281
4530,3367,3367,829562.4422,45,78,896,321,45,7820,LG301-T1,9953465.249,782,45,0,9904540,0.031400215,5.41358E-05,616529.5625
4531,3368,3368,829552.2921,45,78,896,321,45,7820,LG301-T1,9953465.249,782,45,0,9904540,0.032190949,6.68465E-05,761279.4375
4532,3368,3368,829552.2921,53,77,900,325,53,8030,LG303-01,1834149.701,803,53,0,1823350,0.00728918,1.31992E-06,15032.23438
4533,3368,3368,829552.2921,54,487,902,327,54,8040,LG303-02,4539807.094,804,54,0,4513370,0.007151794,2.31018E-06,26309.91016
4534,3368,3368,829552.2921,487,67,899,324,487,7830,LG301-T2,2021665.084,783,487,0,2010010,0.013528587,2.36498E-06,26933.31836
4535,3369,3369,829542.176,54,487,902,327,54,8040,LG303-02,4539807.094,804,54,0,4513370,0.030193081,4.91723E-05,559994.125
4536,3369,3369,829542.176,487,67,899,324,487,7830,LG301-T2,2021665.084,783,487,0,2010010,0.023862963,2.36693E-05,269547.2188
4537,3370,3370,829532.0939,27,56,891,317,27,8050,LG303-T1,3300226.859,805,27,0,3278020,0.0284586,4.48996E-05,511322.4063
4538,3370,3370,829532.0939,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.000321018,3.90527E-09,44.47227859
4539,3370,3370,829532.0939,54,487,902,327,54,8040,LG303-02,4539807.094,804,54,0,4513370,0.025359227,2.79381E-05,318166.5313
4540,3371,3371,829522.0457,27,56,891,317,27,8050,LG303-T1,3300226.859,805,27,0,3278020,0.022771317,2.01132E-05,229052.75
4541,3371,3371,829522.0457,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.030545953,5.27284E-05,600472.375
4542,3372,3372,829512.0315,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.034160001,7.28416E-05,829512.125
4543,3373,3373,829502.0512,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.033959329,7.20672E-05,820684.25
4544,3373,3373,829502.0512,30,69,904,329,30,7900,LG302-02,4388883.614,790,30,0,4357940,0.015436845,7.74431E-07,8819.254883
4545,3374,3374,829492.1049,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.024721949,3.03139E-05,345204.375
4546,3374,3374,829492.1049,30,69,904,329,30,7900,LG302-02,4388883.614,790,30,0,4357940,0.012662811,1.71539E-06,19534.74805
4547,3374,3374,829492.1049,33,80,897,322,33,7880,LG301-05,5404469.429,788,33,0,5364530,0.02105562,8.97455E-06,102198.2969
4548,3401,3401,830258.3702,78,171,561,108,78,5440,XBGY-35,3175068.512,544,78,0,3163240,0.025123924,3.70059E-05,421797.6875
4549,3402,3402,830245.9774,77,170,557,104,77,5450,XBGY-27,3303714.397,545,77,0,3289280,0.02931755,5.13793E-05,585618.75
4550,3402,3402,830245.9774,78,171,561,108,78,5440,XBGY-35,3175068.512,544,78,0,3163240,0.02142414,2.14623E-05,244627.5156
4551,3403,3403,830233.6187,77,170,557,104,77,5450,XBGY-27,3303714.397,545,77,0,3289280,0.028042641,4.75285E-05,541720.8125
4552,3403,3403,830233.6187,356,272,558,105,356,5460,XBGY-28,3954760.318,546,356,0,3934250,0.022653713,2.53131E-05,288513.0938
4553,3404,3404,830221.2941,356,272,558,105,356,5460,XBGY-28,3954760.318,546,356,0,3934250,0.03416,7.28416E-05,830221.25
4554,3405,3405,830209.0035,356,272,558,105,356,5460,XBGY-28,3954760.318,546,356,0,3934250,0.024046805,3.10524E-05,353919.25
4555,3405,3405,830209.0035,357,383,586,133,357,5550,XBGY-24,2750855.648,555,357,0,2735310,0.010131346,1.54795E-06,17642.11719
4556,3405,3405,830209.0035,362,462,594,141,362,5470,XBGY-29,2053560.418,547,362,0,2041900,0.026024876,4.02412E-05,458647.2813
4557,3406,3406,830196.747,357,383,586,133,357,5550,XBGY-24,2750855.648,555,357,0,2735310,0.016994201,3.726E-06,42467.43359
4558,3406,3406,830196.747,361,457,588,135,361,5480,XBGY-30,2748496.411,548,361,0,2731890,0.008053434,1.41532E-06,16131.14844
4559,3406,3406,830196.747,362,462,594,141,362,5470,XBGY-29,2053560.418,547,362,0,2041900,0.032989406,6.77003E-05,771598.0625
4560,3407,3407,830184.5245,361,457,588,135,361,5480,XBGY-30,2748496.411,548,361,0,2731890,0.033471231,7.08841E-05,807874.75
4561,3407,3407,830184.5245,362,462,594,141,362,5470,XBGY-29,2053560.418,547,362,0,2041900,0.010150344,1.95748E-06,22309.18359
4562,3408,3408,830172.3361,360,458,587,134,360,5540,XBGY-25,2904663.831,554,360,0,2887150,0.014617097,7.23291E-06,82430.67969
4563,3408,3408,830172.3361,361,457,588,135,361,5480,XBGY-30,2748496.411,548,361,0,2731890,0.029550788,5.7107E-05,650846.75
4564,3408,3408,830172.3361,366,455,584,131,366,5530,XBGY-26,2601846.729,553,366,0,2585430,0.00485747,2.9601E-07,3373.536865
4565,3408,3408,830172.3361,369,454,589,136,369,5490,XBGY-31,3573834.706,549,369,0,3550900,0.015697702,8.20571E-06,93521.03125
4566,3409,3409,830160.1817,360,458,587,134,360,5540,XBGY-25,2904663.831,554,360,0,2887150,0.000458302,2.51043E-09,28.61022568
4567,3409,3409,830160.1817,366,455,584,131,366,5530,XBGY-26,2601846.729,553,366,0,2585430,0.026436754,3.85957E-05,439863.6563
4568,3409,3409,830160.1817,369,454,589,136,369,5490,XBGY-31,3573834.706,549,369,0,3550900,0.026560793,3.42434E-05,390267.875
4569,3410,3410,830148.0614,366,455,584,131,366,5530,XBGY-26,2601846.729,553,366,0,2585430,0.030360549,5.77383E-05,658020.875
4570,3410,3410,830148.0614,369,454,589,136,369,5490,XBGY-31,3573834.706,549,369,0,3550900,0.019229099,1.34116E-05,152847.75
4571,3410,3410,830148.0614,374,453,582,129,374,5500,XBGY-32,3963135.268,550,374,0,3937990,0.007207209,1.69177E-06,19280.80273
4572,3411,3411,830135.9752,366,455,584,131,366,5530,XBGY-26,2601846.729,553,366,0,2585430,0.013069207,5.59736E-06,63789.28906
4573,3411,3411,830135.9752,374,453,582,129,374,5500,XBGY-32,3963135.268,550,374,0,3937990,0.032502541,6.72442E-05,766344.8125
4574,3412,3412,830123.923,374,453,582,129,374,5500,XBGY-32,3963135.268,550,374,0,3937990,0.018485115,8.66969E-06,98803.04688
4575,3412,3412,830123.923,375,452,581,128,375,5620,XBGY-17,2605525.649,562,375,0,2589890,0.014886199,8.01763E-06,91368.10156
4576,3412,3412,830123.923,380,467,601,148,380,5510,XBGY-33,3733419.872,551,380,0,3709790,0.030290401,5.61543E-05,639951.375
4577,3413,3413,830111.9048,375,452,581,128,375,5620,XBGY-17,2605525.649,562,375,0,2589890,0.027078253,4.28309E-05,488098.25
4578,3413,3413,830111.9048,376,451,583,130,376,5610,XBGY-18,4822679.638,561,376,0,4795570,0.007721216,1.16748E-06,13304.50195
4579,3413,3413,830111.9048,380,467,601,148,380,5510,XBGY-33,3733419.872,551,380,0,3709790,0.025214641,2.88432E-05,328707.0938
4580,3414,3414,830099.9207,225,344,638,165,225,5860,XBGX01-T3,7064291.071,586,225,0,7025080,0.002401613,1.13117E-07,1289.06665
4581,3414,3414,830099.9207,375,452,581,128,375,5620,XBGY-17,2605525.649,562,375,0,2589890,0.015219139,1.09356E-05,124621.875
4582,3414,3414,830099.9207,376,451,583,130,376,5610,XBGY-18,4822679.638,561,376,0,4795570,0.038077742,6.05798E-05,690366.5625
4583,3414,3414,830099.9207,379,450,593,140,379,5520,XBGY-34,2985890.766,552,379,0,2968560,0.001788719,1.02284E-07,1165.658691
4584,3414,3414,830099.9207,380,467,601,148,380,5510,XBGY-33,3733419.872,551,380,0,3709790,0.004804754,1.1108E-06,12659.08496
4585,3415,3415,830087.9706,225,344,638,165,225,5860,XBGX01-T3,7064291.071,586,225,0,7025080,0.032182817,6.64152E-05,756852.5
4586,3415,3415,830087.9706,376,451,583,130,376,5610,XBGY-18,4822679.638,561,376,0,4795570,0.020741065,6.4264E-06,73234.35156
4587,3416,3416,830076.0546,225,344,638,165,225,5860,XBGX01-T3,7064291.071,586,225,0,7025080,0.025896233,4.31154E-05,491328.5313
4588,3416,3416,830076.0546,344,440,637,164,344,5910,XBGX01-13,2831098.662,591,344,0,2816710,0.025570641,2.97262E-05,338747.5
4589,3417,3417,830064.1726,344,440,637,164,344,5910,XBGX01-13,2831098.662,591,344,0,2816710,0.03416,7.28416E-05,830064.125
4590,3418,3418,830052.3247,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.027913111,4.70987E-05,536702.875
4591,3418,3418,830052.3247,344,440,637,164,344,5910,XBGX01-13,2831098.662,591,344,0,2816710,0.022728494,2.57429E-05,293349.5
4592,3419,3419,830040.5107,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.033816143,7.22123E-05,822872.25
4593,3419,3419,830040.5107,389,443,640,167,389,5940,XBGX01-12,2538757.553,594,389,0,2527990,0.007320648,6.29295E-07,7171.032227
4594,3420,3420,830028.7309,234,345,641,168,234,5950,XBGX01-11,2891716.395,595,234,0,2881740,0.009119433,3.7877E-06,43161.76563
4595,3420,3420,830028.7309,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.03255862,6.55504E-05,746947.0625
4596,3420,3420,830028.7309,389,443,640,167,389,5940,XBGX01-12,2538757.553,594,389,0,2527990,0.012170992,3.50346E-06,39922.63672
4597,3421,3421,830016.985,234,345,641,168,234,5950,XBGX01-11,2891716.395,595,234,0,2881740,0.021230376,1.54754E-05,176339.7656
4598,3421,3421,830016.985,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.030706826,5.73662E-05,653677.125
4599,3422,3422,830005.2732,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.024990345,2.70358E-05,308060.7813
